,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
10390,ZwyaE1c6zr,No_Glitch,10.16361,8.78276e-23,74.80623,2196.13047,0.8125,4246.54738,0.0,0.0,1133928641.78,H1:GDS-CALIB_STRAIN,5.00581154483e-05,6.23351152171e-05,1.11960416689e-05,3.48142862094e-06,4.81982306155e-06,1.26200507111e-06,2.08730898521e-06,3.28378837366e-06,0.015855235979,0.000177678535692,0.494519531727,5.72159660805e-06,0.486197531223,9.88266765489e-06,2.75511520158e-05,0.00236661848612,1.89826300812e-06,0.000134999747388,1.50507266881e-05,0.000549767748453
10391,6BfkAKuyiT,No_Glitch,9.02723,1.07866e-21,46.7331,71.60277,2.23438,76.36465,0.0,0.0,1127538360.21,H1:GDS-CALIB_STRAIN,5.84438857913e-05,0.000322954088915,3.72840659111e-05,2.89257513941e-05,5.5048334616e-05,1.09094762593e-05,0.000169952501892,0.00661597307771,0.410399764776,0.000627463916317,0.492006152868,0.000159995266586,0.00018907552294,2.94769979519e-05,0.000145949903526,0.000548916170374,8.23576410767e-05,0.00907608307898,0.000647768669296,0.0787875056267
10392,A6zVa69qQk,No_Glitch,8.34425,1.40548e-21,19.67476,2379.92934,1.75,4722.36741,0.0,0.0,1135635379.69,H1:GDS-CALIB_STRAIN,0.000272060889984,0.000147966187797,1.6261206838e-05,2.14452538785e-05,9.15618511499e-05,7.7335844253e-06,0.0001002873978,0.000631326867733,0.475659608841,0.00288426387124,0.491860568523,0.000123101519421,0.0035565586295,1.78930349648e-06,0.02183929272,8.21770881885e-05,8.21685534902e-05,0.00103813153692,0.000164698518347,0.00141900754534
10393,74LkUHnp4E,No_Glitch,7.51205,4.82301e-23,202.67218,1830.22044,1.98438,3269.50492,0.0,0.0,1127383520.98,H1:GDS-CALIB_STRAIN,5.09039409735e-06,3.56663913408e-05,1.23256231745e-05,1.61529133038e-05,9.56590010901e-05,6.73519934935e-06,9.05896304175e-05,0.00818251445889,0.423938035965,0.000984781770967,0.490247488022,4.21292170358e-05,1.31984043037e-05,1.03892671177e-05,6.250388833e-05,0.00131484854501,4.70635714009e-05,0.000811614037957,0.0008585274918,0.0732246786356
10394,YAy59ClDQ5,No_Glitch,8.4029,1.00643e-22,49.0488,1898.38642,0.875,3704.03985,0.0,0.0,1127157826.97,H1:GDS-CALIB_STRAIN,0.151630029082,0.000163359436556,0.000306176865706,0.000539237109479,0.00389522407204,3.72689355572e-05,9.49284440139e-05,0.000170438201167,0.0521194972098,0.0133091164753,0.489865750074,0.00508462451398,0.00435771001503,7.33291308279e-05,0.126108542085,0.000874220801052,0.000809189747088,0.144406437874,0.00192714144941,0.00422778399661
10395,BsC1VukAeA,No_Glitch,7.76573,5.5187e-23,137.89617,146.37132,0.22266,113.9535,0.0,0.0,1129064050.18,H1:GDS-CALIB_STRAIN,3.09503889184e-06,0.00553449476138,1.89611673704e-05,2.14094397961e-05,0.000830602191854,8.88483555173e-06,0.000146436650539,0.0246935021132,0.469176709652,0.00206819409505,0.488764822483,1.33471075969e-05,3.84389168175e-05,4.50009356427e-05,0.000110871704237,0.00210853503086,0.00025308172917,0.000117238618259,2.82480141323e-05,0.00601813942194
10396,jOBolrOaqL,No_Glitch,8.36725,1.38327e-19,12.05519,3364.11365,1.875,6709.36154,0.0,0.0,1135751451.72,H1:GDS-CALIB_STRAIN,1.91586786968e-06,0.000670723151416,1.0469040717e-05,3.70083648704e-06,8.12763610156e-05,1.52070360855e-05,0.00030734721804,0.403922438622,0.0900361090899,4.56996422145e-05,0.486568152905,1.0466645108e-05,3.58028373739e-05,3.21813399751e-06,0.000352736096829,1.83474385267e-05,4.67376739834e-05,1.17931876957e-05,1.13688602141e-05,0.0178465023637
10397,FwHBuY0eWo,No_Glitch,7.72276,6.6934e-23,55.87468,56.46345,0.375,3.57811,0.0,0.0,1128341157.91,H1:GDS-CALIB_STRAIN,0.0354405976832,7.80824339017e-05,6.03786429565e-05,0.000112605681352,0.0016818047734,1.50248333739e-05,9.077048162e-05,0.000502787239384,0.112461961806,0.0137858865783,0.485275030136,0.00289244158193,0.000344613450579,3.67970483239e-06,0.333778381348,9.92609784589e-05,0.000550375203602,0.0117938872427,7.0496207627e-05,0.000961943296716
10398,VxbbFBT4FX,No_Glitch,7.6143,5.668e-23,99.67218,119.18559,0.10938,92.78877,0.0,0.0,1128273247.65,H1:GDS-CALIB_STRAIN,1.77947877091e-05,0.364953458309,0.000280979875242,7.53365839046e-06,0.000169455524883,5.72465751247e-06,1.73712523974e-05,1.50477580974e-06,0.0015450946521,0.0002960767888,0.484045237303,2.47796851909e-05,0.0669030025601,0.00346137117594,1.57111912813e-06,0.0716427490115,0.000126705912407,0.00268948636949,0.000375291885575,0.00343480473384
10399,zHv8YHqKWe,No_Glitch,7.64908,7.20095e-23,53.49989,60.52711,0.3125,24.52819,0.0,0.0,1128902617.91,H1:GDS-CALIB_STRAIN,0.00856008101255,3.29804315697e-05,9.75381990429e-05,2.77358631138e-05,0.000198259353056,3.45906164512e-06,4.24644076702e-06,7.50939420868e-07,0.00573734752834,0.000921509054024,0.482053637505,2.4010965717e-05,0.479051411152,7.36368929211e-06,0.0108863264322,0.0117870848626,5.32182775714e-06,0.000470524129923,6.20820856057e-06,0.000124211437651
10400,mhrVqQVEij,No_Glitch,7.92742,5.41944e-23,153.46738,133.15928,1.0,204.51274,0.0,0.0,1134492011.2,H1:GDS-CALIB_STRAIN,0.000785480136983,0.000748671358451,0.000354769290425,0.00018503931642,0.0735615119338,4.02287587349e-05,0.000310729199555,0.00146536063403,0.17516361177,0.0164709668607,0.480970442295,0.000323736137943,0.000142620207043,0.000191648985492,0.0247813444585,0.190784454346,0.000371549744159,0.00147340411786,0.000175742577994,0.0316986776888
10401,r2PJo4p4AH,No_Glitch,7.87244,6.59403e-23,72.50841,91.3623,0.3125,49.42023,0.0,0.0,1127623438.47,H1:GDS-CALIB_STRAIN,0.000783614465035,0.00218838499859,0.00011622052989,0.000109657732537,9.49600653257e-05,1.43390816447e-05,3.17853773595e-05,8.05151212262e-05,0.0425911210477,0.00876213796437,0.480335086584,0.000127751060063,0.404276698828,0.000222432267037,9.38745142776e-05,0.0503185354173,0.000108410677058,0.00566922966391,0.000847432704177,0.00322780315764
10402,dTX7c26ZF2,No_Glitch,7.89965,9.20495e-21,2025.31024,1560.48827,0.52344,2998.47642,0.0,0.0,1129791055.3,H1:GDS-CALIB_STRAIN,0.00104718026705,0.00340852537192,3.55707124982e-05,5.17254266015e-05,1.83825468412e-05,1.80117021955e-05,4.8315305321e-05,5.02195616718e-05,0.0113481786102,0.000870836200193,0.479564189911,7.59118265705e-05,0.32006496191,0.000115551207273,0.0001372059196,0.000500162132084,5.84332046856e-05,0.169010207057,0.00310221035033,0.0104742115363
10403,CJUP21ZZ5r,No_Glitch,7.90646,5.45502e-22,24.98088,24.90543,1.5,5.32125,0.0,0.0,1136818318.38,H1:GDS-CALIB_STRAIN,0.000206410200917,6.39744257569e-06,5.16762702318e-06,3.77061478503e-05,7.74604268372e-05,2.60284082287e-06,0.000108333304524,0.00129534397274,0.462896108627,0.00446319300681,0.479431867599,8.05166855571e-05,5.00362511957e-05,7.54501684241e-07,0.0434013865888,7.10121021257e-05,3.59491386916e-05,0.00262515619397,0.000543370784726,0.00466123735532
10404,uWq8qT15AK,No_Glitch,8.37184,5.74532e-23,94.09394,95.4468,0.40625,7.00055,0.0,0.0,1128906329.77,H1:GDS-CALIB_STRAIN,1.28648241571e-06,6.70721638016e-05,2.03214449357e-06,4.02222303819e-06,8.71047632245e-06,1.91578848785e-07,4.72385045214e-06,2.46782819886e-05,0.445705980062,0.00139793450944,0.47903880477,1.94664903574e-06,0.00770545005798,1.06391289592e-05,3.03933902615e-05,0.0649806037545,1.62791093317e-06,0.000439493422164,2.27910095418e-05,0.000551598495804
10405,y3ps3327t8,No_Glitch,8.1493,2.49821e-22,318.01512,315.83983,0.09375,53.35292,0.0,0.0,1128628658.59,H1:GDS-CALIB_STRAIN,0.000137520575663,0.0282816700637,0.00108255713712,2.5920526241e-05,0.000554517959245,0.000110069551738,7.05140773789e-05,0.000651157402899,0.0109973931685,0.00172343757004,0.478070944548,6.84089536662e-05,0.0745972916484,0.00236731208861,4.03574304073e-05,0.0531648807228,5.78048893658e-05,0.000888471317012,0.00211060745642,0.344999164343
10406,QfhJ182jrN,No_Glitch,8.77221,5.77871e-23,97.47966,98.59343,1.4375,103.49404,0.0,0.0,1134466238.91,H1:GDS-CALIB_STRAIN,0.000874849385582,0.000110897017294,0.000114248919999,6.1841274146e-05,0.0209367200732,4.07434845329e-06,0.000121306671645,0.00018549321976,0.434664219618,0.00575824640691,0.478006362915,0.000280062464299,0.000331375718815,4.10096399719e-05,0.0192627832294,0.0172697436064,9.263848915e-05,0.0108849648386,0.000405846629292,0.0105933109298
10407,xNWQt5vAUG,No_Glitch,8.44905,7.11057e-23,48.42262,48.37511,1.125,1.7231,0.0,0.0,1135896315.06,H1:GDS-CALIB_STRAIN,0.408719420433,1.6956422769e-05,3.53348623321e-05,5.90212875977e-05,0.000160322990268,8.24469225336e-06,7.48239745008e-06,3.26422741637e-05,0.00579525949433,0.0110937729478,0.477601736784,0.000729850551579,0.0107961539179,1.45950684782e-06,0.0827867016196,5.75707672397e-05,0.000115474998893,0.00186064338777,1.46529409903e-05,0.000107285588456
10408,2PvdquWxVQ,No_Glitch,7.96851,4.71779e-23,125.82992,162.68379,0.62402,145.46372,0.0,0.0,1134339531.16,H1:GDS-CALIB_STRAIN,9.17167344596e-05,9.31575123104e-05,3.19611754094e-05,2.48971573455e-05,0.00883690547198,3.38365157404e-06,0.000165598263266,0.00626242300496,0.462724030018,0.00351201812737,0.476830035448,0.000163551958394,1.73528849245e-06,3.53969953721e-05,0.000909468566533,0.00473334779963,9.64442806435e-05,0.00481611071154,9.35384377954e-05,0.0305742621422
10409,9LgYvM0UBD,No_Glitch,7.56817,5.85467e-23,183.66891,161.50059,0.46875,75.58556,0.0,0.0,1134470986.52,H1:GDS-CALIB_STRAIN,1.37317965709e-05,0.000195412911125,0.000225014562602,1.74760207301e-05,0.00119960063603,9.64971150097e-06,3.68991277355e-05,0.000239710265305,0.00927773676813,0.00111420312896,0.476529926062,2.33346618188e-05,0.000627696339507,0.00022973207524,3.68834735127e-05,0.367807328701,1.84186847036e-05,0.00129995355383,0.000440342060756,0.14065694809
10410,Gfs1302xrA,No_Glitch,7.9056,4.78715e-23,147.83733,156.07542,0.1875,69.10621,0.0,0.0,1134475692.49,H1:GDS-CALIB_STRAIN,3.26476838381e-05,0.0143973082304,0.000289410643745,0.000493300438393,0.0309867858887,6.32157752989e-05,0.00130078324582,0.00151359022129,0.032942712307,0.0188203975558,0.474558323622,8.57098420965e-05,0.000106528656033,0.0134389270097,0.00515565043315,0.362996518612,0.000652068178169,0.00370485358872,0.000210791811696,0.0382504947484
10411,argLpGPs0E,No_Glitch,7.7774,7.40324e-23,74.80623,848.06148,0.8125,1548.61742,0.0,0.0,1131609868.72,H1:GDS-CALIB_STRAIN,0.00229514599778,0.00431265495718,0.000238747888943,0.000167707214132,0.000242096997681,3.16062360071e-05,0.000138061950565,2.49471195275e-05,0.0381330922246,0.00208648131229,0.474490761757,0.000599247287028,0.128006666899,0.000344057072653,0.00291458703578,0.00161310215481,0.00011785843526,0.310911178589,0.00531998695806,0.0280120335519
10412,SAiZzuhwxm,No_Glitch,7.77369,6.89549e-23,48.88263,49.24447,1.125,1.75407,0.0,0.0,1134763549.94,H1:GDS-CALIB_STRAIN,0.0143382772803,0.000220504560275,3.95245624532e-05,8.45225149533e-05,0.0005263472558,1.32803825181e-05,0.000124940721435,0.00225335871801,0.444467753172,0.0194549988955,0.473563075066,0.000595452322159,0.000494244915899,1.15835991892e-05,0.0148695940152,0.000255301245488,0.000405188591685,0.0157462973148,0.00143401545938,0.0111017487943
10413,UYkHmRa7yv,No_Glitch,10.11595,1.69463e-21,18.98621,1461.67018,1.75,2894.36916,0.0,0.0,1135322507.62,H1:GDS-CALIB_STRAIN,0.00746505754068,0.00016363755276,7.56693116273e-05,0.000146778780618,0.000787236494943,3.96336909034e-05,0.000532962556463,0.00323903677054,0.295818328857,0.0145829794928,0.471274405718,0.0027864293661,0.00397748546675,6.44870806354e-06,0.18144774437,5.13410923304e-05,0.000418716808781,0.0143282422796,0.000186773773748,0.00267108948901
10414,VHbley3tLn,No_Glitch,7.61326,1.91678e-22,31.34432,3032.39237,1.875,6022.8406,0.0,0.0,1136996993.88,H1:GDS-CALIB_STRAIN,0.00012081758905,1.02188448636e-06,2.02203887056e-06,1.93583218788e-05,9.46363943513e-05,1.37688311952e-06,3.08661110466e-05,0.000303517939756,0.131830707192,0.00064301333623,0.471047192812,7.36079309718e-05,2.94011497317e-05,1.48524222254e-07,0.393699765205,1.41958580571e-05,2.24142586376e-05,0.00085921533173,2.00660088012e-05,0.00118665210903
10415,0zxlV1I0Fb,No_Glitch,8.33898,1.24894e-22,45.3215,3718.10235,2.0,7347.7124,0.0,0.0,1134451769.44,H1:GDS-CALIB_STRAIN,0.0179450903088,0.00176116591319,0.000885086425114,0.000996276037768,0.130281701684,0.000366607011529,0.000978511292487,0.00159195810556,0.0230127442628,0.0791589841247,0.470990747213,0.00683699501678,0.003862838028,0.000715468602721,0.159819558263,0.0038946592249,0.0116756064817,0.0590200610459,0.00843553617597,0.0177704263479
10416,cW7GB0cgLo,No_Glitch,7.74087,4.7154e-23,135.717,3623.84389,0.5625,7048.03239,0.0,0.0,1134475439.34,H1:GDS-CALIB_STRAIN,6.31115472061e-05,0.00544449267909,0.000215018240851,8.47658229759e-05,0.00386816798709,4.76088898722e-05,0.000652631686535,0.024905225262,0.328427165747,0.00935555808246,0.469268321991,0.000379975390388,0.000221851048991,0.000418662501033,0.000254373357166,0.012283959426,0.000514330517035,0.0052697439678,0.00319340010174,0.135131642222
10417,h0XQVaVsYY,No_Glitch,8.81516,6.47816e-23,145.00344,102.22788,0.97656,105.29405,0.0,0.0,1134471546.58,H1:GDS-CALIB_STRAIN,0.000494551844895,0.000507730350364,0.000254303653492,8.63560271682e-05,0.00434187939391,2.84449761239e-05,4.20403121097e-05,0.000129331107019,0.0158550422639,0.00935244187713,0.464688003063,9.91498745861e-05,0.00833703577518,0.000418319890741,0.000215390129597,0.451839596033,0.000121835066238,0.00249482411891,0.000768991361838,0.0399247407913
10418,UxrAfGGFOM,No_Glitch,8.57326,1.14852e-21,27.90012,29.84586,0.1875,15.20211,0.0,0.0,1134076461.68,H1:GDS-CALIB_STRAIN,0.0088532557711,0.000182108982699,2.02545834327e-05,0.00029216054827,0.0163400713354,6.88419750077e-05,0.000488507095724,0.00998248253018,0.0651065856218,0.335687726736,0.463419914246,0.00563442986459,2.45590877057e-06,2.38543525484e-05,0.05654829368,0.000136173286592,0.0152342561632,0.015630107373,0.00101035856642,0.00533817894757
10419,TQ96uhqL3v,No_Glitch,9.636,1.29089e-21,27.90012,32.2883,0.1875,20.087,0.0,0.0,1134076468.95,H1:GDS-CALIB_STRAIN,0.00341240409762,0.000217197783059,1.52015786625e-06,4.22299308411e-05,0.017573678866,1.64058419614e-05,7.55413275328e-05,0.00439395802096,0.0515690259635,0.192484885454,0.462595641613,0.00139449920971,1.82053526032e-07,1.48226922647e-06,0.252181231976,2.91959113383e-05,0.0114927487448,0.0005751955905,2.94537603622e-05,0.00191351457033
10420,ZVbX8Asiva,No_Glitch,10.62154,4.04558e-21,27.90012,3410.40684,0.22852,6783.85624,0.0,0.0,1133991070.37,H1:GDS-CALIB_STRAIN,3.38758072758e-05,1.01065450053e-06,2.02747315825e-07,7.29217572371e-06,0.000340408441843,5.80475727929e-07,4.25816215284e-05,0.00189168576617,0.122038833797,0.0026739295572,0.462246984243,2.0678007786e-05,3.7925556029e-08,4.52348594138e-08,0.410377413034,9.88119609246e-07,4.42595155619e-05,0.00010313715029,1.29580215003e-07,0.00017594662495
10421,MTOI79iWKY,No_Glitch,7.89765,5.25484e-23,88.79981,1679.61166,0.32715,3190.41304,0.0,0.0,1127638765.16,H1:GDS-CALIB_STRAIN,0.00208484870382,0.00112195278052,0.00025056663435,0.000366953667253,0.00129906006623,6.89613734721e-05,0.000773605715949,0.00364640098996,0.380431622267,0.0159419476986,0.461233049631,0.000769704289269,0.0233939606696,0.000398298783693,0.00124687165953,0.0175585392863,0.000325297238305,0.0567574054003,0.00612826971337,0.0262027028948
10422,hodby5ifCx,No_Glitch,8.16367,1.81602e-22,40.07951,3957.362,1.25,7836.60497,0.0,0.0,1134774232.94,H1:GDS-CALIB_STRAIN,0.0362330973148,0.000428312370786,6.13244556007e-05,0.000338651763741,0.00820820871741,6.95172857377e-05,0.000126466868096,0.00922106485814,0.157374739647,0.0292480550706,0.461201757193,0.00700779585168,0.000702131190337,0.000130257190904,0.0146162817255,0.000394849019358,0.00111066433601,0.21488969028,0.00392932677642,0.0547077916563
10423,i4FRXed8Rp,No_Glitch,8.00293,5.90696e-22,1996.20047,1515.47122,0.12109,1138.86498,0.0,0.0,1129751515.75,H1:GDS-CALIB_STRAIN,5.72253629798e-05,8.22262445581e-05,2.91487995128e-05,4.47658749181e-05,0.000507052754983,1.2664143469e-05,0.000146622158354,0.0025631042663,0.394732177258,0.00147815607488,0.460766941309,9.18948790058e-05,0.000161536125233,8.08665718068e-05,0.000268692732789,0.00272553903051,6.11620271229e-05,0.0215636771172,0.00715981144458,0.107466727495
10424,ZYEX4Bqfes,No_Glitch,8.35605,8.54069e-23,55.27597,87.27825,1.375,68.48813,0.0,0.0,1135426496.44,H1:GDS-CALIB_STRAIN,0.0239078216255,0.00310160289519,0.000545000948478,0.000462299707578,0.000729267136194,9.64627688518e-05,0.00014821451623,0.000205286036362,0.0890175253153,0.0264392476529,0.459676891565,0.00197757733986,0.281691491604,0.00106503989082,0.00142433843575,0.0507455170155,0.000633645395283,0.0302591901273,0.00613787770271,0.0217356886715
10425,p2YuUnWS3R,No_Glitch,7.83016,1.03494e-22,44.054,2934.9632,1.0,5783.05919,0.0,0.0,1130469106.56,H1:GDS-CALIB_STRAIN,0.123916141689,7.5684467447e-05,5.31335463165e-05,0.000112282432383,0.00029200661811,1.10726459752e-05,7.2667200584e-05,0.000393962429371,0.132782578468,0.00672285212204,0.457600623369,0.00141354533844,0.0012244572863,2.44125885729e-06,0.24305947125,1.28143583424e-05,0.000299218023429,0.0300909094512,0.000185362339835,0.00167879392393
10426,37JX4u8C2y,No_Glitch,7.73616,8.96648e-23,49.67711,49.91948,0.5,6.33499,0.0,0.0,1130178246.22,H1:GDS-CALIB_STRAIN,0.0609781965613,0.000176690999069,2.60973156401e-05,3.45033658959e-05,3.76286880055e-05,3.73535431208e-06,5.28928721906e-05,0.000128016807139,0.388210862875,0.00128420884721,0.457345634699,0.000225615003728,0.0142435468733,6.36562674572e-07,0.0732550919056,2.02019077733e-06,6.69628498144e-05,0.00378815620206,9.91601882561e-06,0.00012959081505
10427,93t87qo6Of,No_Glitch,8.39895,4.29516e-22,26.19022,38.17128,1.5,29.6043,0.0,0.0,1135042114.38,H1:GDS-CALIB_STRAIN,0.00837923958898,1.16853752843e-05,1.17482959467e-05,6.09054623055e-05,8.87200876605e-05,1.98091856873e-06,3.89359884139e-05,0.000143910539919,0.112172305584,0.00341868679971,0.456832200289,0.000476813525893,0.000170053317561,4.95482879614e-07,0.386829078197,1.1645003724e-05,7.14907291695e-05,0.0276875309646,0.000448687409516,0.00314388726838
10428,B7JM7p6m7j,No_Glitch,7.54636,5.51229e-23,183.48056,179.56173,0.15625,111.70784,0.0,0.0,1130599628.57,H1:GDS-CALIB_STRAIN,3.19376067637e-06,0.000806741823908,0.000218048066017,1.99846053874e-05,0.00257968343794,2.00005652005e-05,0.000106743704237,0.000502561044414,0.0090192174539,0.00299885193817,0.456104874611,2.33904538618e-05,0.000125835649669,0.00104636431206,2.27005530178e-05,0.328282445669,4.2070987547e-05,0.00345244072378,0.00034799615969,0.194276869297
10429,WBvdLhc8Dv,No_Glitch,7.72769,1.41801e-22,32.55247,32.4085,1.25,1.73134,0.0,0.0,1133453757.62,H1:GDS-CALIB_STRAIN,1.65046312759e-05,6.66234336677e-05,7.70653150539e-06,6.76080571793e-06,0.000104485327029,2.19273010771e-06,5.44934227946e-05,0.00411312049255,0.387843638659,0.000303466222249,0.455742746592,3.50755872205e-05,4.95674248668e-06,2.14035094359e-06,0.000155760790221,7.89017067291e-05,3.30863367708e-05,0.000977510469966,0.000277226616163,0.150173589587
10430,dVCYmaOz6S,No_Glitch,7.9317,2.06273e-22,99.0666,438.23594,0.67188,730.88948,0.0,0.0,1128869612.63,H1:GDS-CALIB_STRAIN,2.00806098292e-05,0.0696808323264,0.000464077049401,0.000142475502798,0.00384248467162,7.81964336056e-05,0.00232396856882,0.00493769627064,0.128672704101,0.0209045596421,0.454552978277,5.97973375989e-05,0.00225049001165,0.00169301428832,0.000435190711869,0.291380226612,0.000332131574396,0.00176197977271,0.000947394990362,0.0155197046697
10431,lr3mOD0b6Z,No_Glitch,7.70404,4.5851e-22,25.69962,3987.75286,2.03674,7925.45977,0.0,0.0,1136566648.88,H1:GDS-CALIB_STRAIN,0.00178189238068,1.41076079672e-05,1.45419871842e-05,6.93965193932e-05,0.00129958067555,6.8539275162e-06,0.000141272437759,0.00180917221587,0.258362293243,0.0194088667631,0.454142332077,0.000441780721303,1.00111501524e-05,9.82141727945e-07,0.257270783186,0.000246694835369,0.00021769941668,0.00184544443619,5.74503173993e-05,0.00285882805474
10432,6YHOFioD6t,No_Glitch,7.87673,7.33334e-20,14.79589,3459.22079,2.0,6905.20298,0.0,0.0,1133006278.38,H1:GDS-CALIB_STRAIN,5.50446566194e-05,0.000594609358814,3.72009526473e-05,3.60839221685e-05,5.19312670804e-05,2.46720665018e-05,0.000183841606486,0.021006397903,0.452305465937,0.000460612383904,0.452639549971,9.55072900979e-05,0.000238453649217,2.29656416195e-05,0.000100955585367,4.08692176279e-05,8.51388904266e-05,0.00370873697102,0.00340918381698,0.0649027600884
10433,UexqVfgktk,No_Glitch,8.41213,5.25453e-23,137.09897,198.04401,1.40625,217.29889,0.0,0.0,1127625210.77,H1:GDS-CALIB_STRAIN,3.06375550281e-05,0.000585965579376,0.000101112855191,5.12337319378e-05,0.00565409520641,2.63532037934e-05,0.000178985646926,0.00323077361099,0.0598924793303,0.0254492536187,0.448778480291,5.69503972656e-05,5.52990095457e-05,0.00014420581283,0.000173405715032,0.417321562767,0.000307356065605,0.000227524637012,0.000294779019896,0.0374395512044
10434,znRsWpXnIo,No_Glitch,8.54887,9.90141e-20,13.76772,2970.31755,1.5,5921.76934,0.0,0.0,1133008800.58,H1:GDS-CALIB_STRAIN,2.35852326114e-06,8.40470747789e-05,1.62063442986e-05,1.09720276669e-05,0.00167752394918,2.38742522924e-05,0.00470314407721,0.24838784337,0.141494706273,0.00162940146402,0.448391735554,1.80421593541e-05,9.42444894463e-05,3.71015403289e-07,0.153190016747,0.000103926009615,0.0001382510236,4.28847943112e-06,2.16406288445e-08,2.90185362246e-05
10435,VXtYDq2b17,No_Glitch,8.63874,1.50517e-21,25.45777,3978.31267,2.79566,7944.34015,0.0,0.0,1135753410.88,H1:GDS-CALIB_STRAIN,0.000468103884486,2.87778293568e-05,1.19886872199e-05,8.93989708857e-05,0.000125598133309,1.19174528663e-05,0.000295240955893,0.0038462090306,0.371973961592,0.00360417063348,0.448271125555,0.000399767188355,0.000142766541103,1.68245753684e-06,0.166115567088,7.13448534952e-05,0.000245262461249,0.00194949097931,0.00027892482467,0.00206868676469
10436,H1YrsNiVYJ,No_Glitch,7.68602,8.46259e-23,121.66327,595.26066,0.70312,1050.65929,0.0,0.0,1129064050.37,H1:GDS-CALIB_STRAIN,3.17833146255e-05,0.00145440816414,9.16206990951e-05,7.7521581261e-05,0.000597071193624,1.50843716256e-05,0.000222020869842,0.00104151619598,0.0714824274182,0.0708396881819,0.447907686234,4.64711156383e-05,5.6302651501e-05,0.000265746493824,6.64511026116e-05,0.402784526348,0.000118089330499,0.000492974999361,0.000382394966437,0.00202620844357
10437,J9jaOpd5uP,No_Glitch,7.50981,6.61822e-23,48.34383,48.35523,0.75,2.09983,0.0,0.0,1129075269.91,H1:GDS-CALIB_STRAIN,0.133907586336,5.70521588088e-05,8.18863409222e-05,0.000172995016328,0.000454663007986,1.93081814359e-05,5.25727482454e-05,0.000230588426348,0.05537032336,0.020330561325,0.447098374367,0.00200840178877,0.00345840258524,3.29489989781e-06,0.327600330114,0.000132322369609,0.000431554944953,0.0073986267671,0.000159306262503,0.00103184499312
10438,eSzLzszMSY,No_Glitch,7.50885,1.9177e-22,40.07951,23.33269,1.625,34.28667,0.0,0.0,1132990009.44,H1:GDS-CALIB_STRAIN,0.118255540729,0.000339514255757,0.000279802654404,0.00056902092183,0.000501166272443,8.19930210127e-05,0.000289234449156,0.000934217358008,0.175474315882,0.0203109811991,0.446365237236,0.00673570204526,0.0256156157702,3.55394113285e-05,0.156062066555,0.000288011622615,0.00125081918668,0.0424478761852,0.00191719667055,0.00224613328464
10439,RQwdtdlkhk,No_Glitch,8.2564,8.45633e-23,48.34383,528.03501,0.66016,963.33702,0.0,0.0,1129058422.22,H1:GDS-CALIB_STRAIN,0.366752415895,6.16096149315e-05,3.02551325149e-05,0.000112578280095,7.28797967895e-05,1.24793741634e-05,2.1301482775e-05,0.000198832858587,0.102712638676,0.00987147819251,0.444593220949,0.00125249987468,0.0168148223311,2.38170514422e-06,0.0480178520083,1.49319957927e-05,0.000174778950168,0.00863240752369,0.00013040615886,0.000520234112628
10440,RNbK0RMZfS,No_Glitch,8.07673,5.61618e-23,85.39371,109.15359,1.625,88.29355,0.0,0.0,1131302844.78,H1:GDS-CALIB_STRAIN,1.85489298019e-05,0.000297098071314,3.44176514773e-05,1.95643151528e-05,2.90721200145e-05,3.39447751685e-06,5.39801567356e-06,4.10836255469e-05,0.049955803901,0.00873725023121,0.443023085594,2.62963021669e-05,0.0702988430858,0.000192770516151,1.62969427038e-05,0.414468258619,1.05182043626e-05,0.00107988948002,0.000404338992666,0.011338064447
10441,ad1uKDhcHq,No_Glitch,7.69734,8.90153e-23,49.0488,49.00707,0.8125,3.00431,0.0,0.0,1126764968.53,H1:GDS-CALIB_STRAIN,0.122987911105,0.000719716015738,9.03884720174e-05,0.000196283173864,0.0025858047884,3.34340111294e-05,0.000210023164982,0.00239765341394,0.250348389149,0.00678542349488,0.440771281719,0.00163106678519,0.000506339012645,9.13902567845e-06,0.0777797177434,1.7178377675e-05,0.0010244945297,0.0847999751568,0.00078524206765,0.0063205496408
10442,pjXLZmXRJE,No_Glitch,8.68373,4.67923e-23,215.69626,1114.68137,2.15625,2144.69913,0.0,0.0,1136955020.08,H1:GDS-CALIB_STRAIN,0.0013583129039,0.00302190217189,0.00190359563567,0.000120795702969,0.000549825956114,6.68738066452e-05,0.000399534124881,0.000358690042049,0.110381528735,0.0106019480154,0.440180331469,0.000685787003022,0.273642480373,0.000562404282391,0.00116098148283,0.138766378164,0.000247631280217,0.00180162477773,0.000556259881705,0.0136331133544
